comment_id,comment_text,manual_label,manual_confidence,notes
18155,"Bang, wakil presiden pake cara sampah kayak artis kehilangan tenar bikin sensasi-dihina, views naik jadi diundang kemana2 diajak podcast sana sini ​@sukri6979 wakil presiden bro, pake cara begitu masa",NOT_SPAM,,
17744,"​@yulianraditya1146Ambil sisi baiknya dari suatu wadah, dan buang sisi buruknya. Itu qutes orang2 jaman dulu dan related sampai sekarang😊",NOT_SPAM,,
65453,"Jangan lupa nonton F1 akhir pekan ini guys, kita lihat siapa yang akan jadi juara dunia",NOT_SPAM,,
2899,Ｐｕｌａｕ７７７ makin menarik tiap harinya,SPAM,,
24592,TATAKAE !!,NOT_SPAM,,
29716,orang telanai banggo bang,NOT_SPAM,,
25822,masih ada pojok kiri atas.,NOT_SPAM,,
30051,Dan Selamat buat Bokap ❤sehat terus Bapak,NOT_SPAM,,
39593,Kalo ngeliat hesti tuh mirip sama ayu hastari 😂,NOT_SPAM,,
4498,2+7,NOT_SPAM,,
42324,"Fajar bentar lagi pulang, pulang ke rahmatullah😊",NOT_SPAM,,
65930,​@adinataatmadja5248Betul sekali kecuali untuk harian ya Uda silahkan,NOT_SPAM,,
3452,Azip,NOT_SPAM,,
68492,"Udah bikin kantor dengan ruang podcast yang proper, om satu ini memilih untuk duduk di bak belakang jeep gladiator 😂",NOT_SPAM,,
32668,pertamax,NOT_SPAM,,
49641,"Yg pasti Sudah dikondisikan yg ikut acara ini kan para petinggi sma istrinya, yg anggota biasa n yg jadwal jaga pasti udah ada gk mgkn 1 kantor ikut semua",NOT_SPAM,,
30037,"pernah dulu sempet bawa mobil range rover yg pick up gak ada muatannya di bak belakang, emang enak bantingan halus banget suspensi nyaman. jika dibandingkan hillux dengan bak belakang yg kosong jg gak nyaman banget suspensi keras mirip shockbreaker udah mati. beda kelas lah...",NOT_SPAM,,
43125,Janee love you janee,NOT_SPAM,,
51114,"Terserah dia klo cuma bawa diri sendiri, tapi dia bawa tim yg harus di perjuangkan buat menang juga",NOT_SPAM,,
60848,satu Pria bahagia semuanya ikut merasakan 🎉🎉🎉,NOT_SPAM,,
31123,"Hhhmmm, sebagai sebuah negeri yang punya konsep mensejahterakan oligarki, Indonesia kebanjiran buzzer sih benar 😄",NOT_SPAM,,
65694,Sekilas mirip lc prado dari depan,NOT_SPAM,,
26803,"Militer dan penegak hukum di negara konoha mempunyai tugas dan kewenangan :

1. Seragam untuk gagah gagahan

2. Mafia pungutan liar dan pemerasan 

3. Mencabut pagar bambu di laut

4. Jadi Mafia Tambang ilegal 

5. Mafia penggelapan mobil 

6. Backing kejahatan dan kriminal

7. Tukang palak dan memeras pengusaha dan Rakyat 

8. Memeras Aparat sipil

9. Bandar Narkoba

10. Memfasilitasi buzzer untuk menyerang secara psikis di media sosial.",NOT_SPAM,,
18249,kayaknya yg edisi bajakannya dapet dari Ganool deh gan,NOT_SPAM,,
4808,🇿🇦🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🇼🇫🇿🇦🇼🇫🇻🇮🇼🇫🇻🇮🇼🇸🇻🇮🇼🇸🇻🇮🇼🇸🇼🇸🇻🇮🇼🇸🇻🇮🇼🇸🇻🇮🇼🇸🇾🇹🇼🇸🇻🇮🇼🇸,NOT_SPAM,,
42466,Dani aja yang pulang aku muak dengan dani karna dikasih tau malah ngeyel,NOT_SPAM,,
61055,wahhhh😍😍,NOT_SPAM,,
29641,enakan mana sama land cruiser j200/j300?,NOT_SPAM,,
4682,S7😮7😅de33weee😂😂😂😂😂😂,NOT_SPAM,,
58017,"Kurang berani ambil resiko, klo bapaknya misal ada celah langsung di susupin.",NOT_SPAM,,
22031,"salfok banget sama jam digital yg di belakang, tanggalnya 11 Maret. sehat-sehat semuanya 😢",NOT_SPAM,,
64465,Priluke 😂😂😂,NOT_SPAM,,
18197,"Kali ini editornya maen tapi pemerintahnya blm bisa ngimbangin, kalo Kominfo kemaren 22nya sama dungu editor copas yt, si tua2 sok teknologi",NOT_SPAM,,
177,Wkwkwk,NOT_SPAM,,
26608,next bahas soal advokat bro,NOT_SPAM,,
23222,"Padahal ni yah, DANANTARA itu ide yang bagus banget, malah buat RUU TNI lah, komunikasi sama publik sampah banget juga, seakan akan kabinet sekarang itu gak pede sama ide mereka sendiri, ujung-ujungnya malah parno sama rakyat yang mengkritik dengan tujuan ngebantu mereka juga sebenernya",NOT_SPAM,,
33935,"Wkwk kok bisa ngebandingin kegitu😂 liat lah kualitas mainnya 2 tim itu, iya bener lanjut di eropa league tp liat lawan sama cara mainnya. Kebobolan berapa? Belom lg di liga gimana performnya, tolonglaahh😂😂",NOT_SPAM,,
56760,Tanpa Granger bisa apa lan ?,NOT_SPAM,,
6591,Itu pake vr ya bg,NOT_SPAM,,
52431,horaaaa,NOT_SPAM,,
6725,Akobangbisa,NOT_SPAM,,
72303,Hallo,NOT_SPAM,,
10415,Ini baru bener,NOT_SPAM,,
21696,"Merasa bangga karena punya nama yang sama dengan abang2an ini.

Semangat terus, Bang. ❤",NOT_SPAM,,
71073,Sayang sekali mobi 2 tidak mau muncul di kamera😩,NOT_SPAM,,
41964,12.04 bacot,NOT_SPAM,,
1657,suryo saha 😂,NOT_SPAM,,
14262,Bonus SDM rendah juga.,NOT_SPAM,,
9830,"Pembwaane enak yh bang Fery,lo bikin konten",NOT_SPAM,,
3662,dontol,NOT_SPAM,,
71793,Perlahan om mobi semakin PD di depan kamera.😁,NOT_SPAM,,
26639,Mantap.,NOT_SPAM,,
74780,udah pulang ngapain di post? 😂😂,NOT_SPAM,,
43700,@taryokotaryoko5567 bacot.,NOT_SPAM,,
54448,Chef 😂,NOT_SPAM,,
11742,❤🎉,NOT_SPAM,,
9407,#https://youtube.com/shorts/OiTn0CUCGT0?si=DxlMupoaLPvX5fol,NOT_SPAM,,
39283,Di menit ke berapa kakk?,NOT_SPAM,,
26024,"orang tau nya institusi polri doank yg bobrok, mereka lupa kejaksaan sama hal nya",NOT_SPAM,,
12471,Gibran pura pura ngomong biar gak keliatan kosong😂,NOT_SPAM,,
5986,🐖,NOT_SPAM,,
3867,😮😮😮⚠️⚠️😰👻👻🐷🏧,NOT_SPAM,,
50892,"@helfianiputri5810 iya, maksudnya bisa nurunin ego nya ngerti kemampuannya sampe mana, jdi walaupun jdi capt tapi gk maksa ngatur tugas sana sini, kalo ego nya tinggi mungkin bisa amburadul, udh dialih tugas ke Dessy aja masih gk fokus 😂",NOT_SPAM,,
54270,Wooooww 3of juri semua kereeeennn sekli👍👍😊😊,NOT_SPAM,,
52945,ni cowo cowo pada kenapa😂😂😂 tp brisiknya lucuk siih,NOT_SPAM,,
5636,Akubisalangbosdi,NOT_SPAM,,
8642,Wkwk😼,NOT_SPAM,,
4453,Vnci😊,NOT_SPAM,,
69104,Misalnya...😂,NOT_SPAM,,
13871,Sheeeeesh 🥶🥶🥶,NOT_SPAM,,
27847,Lanjut,NOT_SPAM,,
1465,#MLBBXNARUTO🥶🥶🥶🥶🥶🥶,NOT_SPAM,,
3568,Cr7,NOT_SPAM,,
69131,Pernah ingat gak dulu om mobi pernah ke rusia bikin konten alat berat.. pasti ada hubungannya..,NOT_SPAM,,
5059,"Gak mau ketinggalan, main di 𝑴𝑨𝑪𝑨𝑼𝟑𝟐𝟖 langsung dapet jakpot gede!",SPAM,,
9493,Genius💀💀💀💀,NOT_SPAM,,
47521,BENERR,NOT_SPAM,,
7360,Bak  aku  sud  sukerap,NOT_SPAM,,
42342,Jane kan mmg pernah pulang...balik lagi di black team...ya mmg kurang maksimal..terlepas dari apapun jalannya,NOT_SPAM,,
32601,This is it,NOT_SPAM,,
33505,Titik 3 bg,NOT_SPAM,,
31925,@dragonlordplacidusax7806  Godvlan.,NOT_SPAM,,
40136,Q suka akila dy kt2x bgus,NOT_SPAM,,
61298,MASYAALLAH  ikut sneng liat ny,NOT_SPAM,,
3016,Contoh : aero 88,SPAM,,
12480,"PRnya bagaimana negara bisa mengoptimalkan bonus demografi. Pesimis kalau sistem pendidikan masih kaya gini, belum hal² yg lain.",NOT_SPAM,,
40910,"Bisa bisanya uban ngomong masih ada yang lebih baik dari jane pas di tim merah yaitu manik , plis lah apasih dikit² bali",NOT_SPAM,,
7150,"Vhl


😊😅😮",NOT_SPAM,,
8917,😊😢gyfh,NOT_SPAM,,
975,Ga sabar melihat perbandingan yg sangat luar biasa,NOT_SPAM,,
34594,"​@JamsariJamsari-u3mmuenchen beruntung Dumfries sama Zielinsky cidera. Kalau main, agregat 6-1 tuh buat inter",NOT_SPAM,,
4077,Aku❤❤😊😊,NOT_SPAM,,
13226,"dasar pemerintahan babi
tamaknya luar binasa",NOT_SPAM,,
15395,Ini video DOKSLI dari video fufufafa kah?,NOT_SPAM,,
28499,power tend to corrupt and absolute power corrupts absolutely,NOT_SPAM,,
3780,Assalamualaikum bang frost jangan tentang ano mali lagi bang tentang perang aja bang pasti ramai,NOT_SPAM,,
71638,21:42 duh gass om tuker tambah sama si ijo jeep itu 😂 . Lebih asik seperti nya buat offroad extream,NOT_SPAM,,
45036,harus itu.,NOT_SPAM,,
47560,@myudhistira29  wkwkwk,NOT_SPAM,,
32788,@Nihilist1998 dia gak paham makna tulisan close the door di pojok video boy wkwkwwk,NOT_SPAM,,
29669,bang ajakin bang radit podcast...seru bamget obrolan kalian berdua,NOT_SPAM,,
33826,asoyyy,NOT_SPAM,,
29183,Aduh bang jangan dibuka dipublic,NOT_SPAM,,
44111,"​@LaskarGaruda-s4iUntuk apa cari goodlooking, ini bukan acara pesona pria kan 😂",NOT_SPAM,,
51187,"@alvinbenatia1285 iya lagi, bumbu kacang nya bu wiji juga ada yang masukin, masak iya azwar doang yang karena salah masukin, sampe di dua tempat sementara azwar jauh posisinya di belakang dan handle nya bumbu yang berbeda. wkwkw",NOT_SPAM,,
34611,Sepuh 🫡,NOT_SPAM,,
33819,Dewangga,NOT_SPAM,,
12842,@prabowo @gibran,NOT_SPAM,,
36270,22:22 😭😭😭🤣🤣🤣,NOT_SPAM,,
46479,"@Bumblexee  iy, pdhl berharap fajar PT biar ndak sombong banget🤣🙌. Klo season2 kmrin mah si capt yg pulang malahan krn pasti masuk PT",NOT_SPAM,,
36101,Season kebanyakan drama,NOT_SPAM,,
67959,Jaecoo?,NOT_SPAM,,
3083,"Dengan А 𝘌 R 𝐎 𝟪 𝟴 saya sukses, dari karyawan biasa jadi pengusaha mandiri. 🚌",SPAM,,
13898,Kalo ini aku Like 👍 😊,NOT_SPAM,,
61326,Mantap om. Sukses sehat selalu❤,NOT_SPAM,,
4882,😭😭😭🥺😭,NOT_SPAM,,
68520,"Lebih setuju kaya gini si om konsep modcast itu harusnya kaya gini om
Pembawa acaranya juga om mobi",NOT_SPAM,,
61034,Terbaik,NOT_SPAM,,
74772,Nt,NOT_SPAM,,
7465,Absen yok sebelum rame🗿👁️👄👁️💅,NOT_SPAM,,
20713,Lu harus tetep idup itu aja si bang,NOT_SPAM,,
46565,Wkwwkwk,NOT_SPAM,,
1462,"saya sudah capek moonton, saya sering umpan balik seperti ini,saya sudah mengajukan masalah yang sering saya alami saat ini, sudah berkali kali saya umpan balik dan melaporkan player yang bermain secara tidak benar, mengapa moonton tidak bertindak?, hmm saya tau, memang saya ini adalah player solo, ya tapi se enggak nya kasih lah tim yang selevel atau sebanding dengan saya, mulai dari level akun, Winrate pertandingan, mmr hero dan rank yang pernah mereka capai, tolonglah di sesuaikan, kasih saya tim yang statusnya sebanding dengan saya, tolong di mengerti penjelasan dan umpan balik saya sebagai player solo, saya ingin memainkan game agar tidak bosan, mengapa dibikin kesal penyebab mendapatkan teman 1 tim yang tidak sebanding dengan saya, mohon di baca @MOONTON. dari saya @rafadyrroth",NOT_SPAM,,
15925,Bang 🔥🔥🔥🔥,NOT_SPAM,,
65578,Oh ini yg gagal nanjak🤣,NOT_SPAM,,
17828,sepakatt,NOT_SPAM,,
13692,wapres konoha mana ngerti yang dibahas abang ini,NOT_SPAM,,
55824,Suneo,NOT_SPAM,,
12404,Natural,NOT_SPAM,,
5944,😱👹👍👣👶🥲,NOT_SPAM,,
18755,"Selama masih hidup di South East Asia, jangan mimpi di siang bolong deh. 😅",NOT_SPAM,,
74513,Roasting untuk Pemain Judol😂😂😂,NOT_SPAM,,
49018,💙💙💙,NOT_SPAM,,
31561,Maju jadi presiden bang,NOT_SPAM,,
37111,🤣🤣🤣🤣🤣🤣,NOT_SPAM,,
31886,"Bener, kenapa sekolah kota besar dulu yang didahulukan program msg ini. Secara, dikota besar banyak sekolah² yg sudah memiliki kantin dll. Harusnya program ini dilakukan pertama, untuk sekolah daerah, area 3 T mungkin kalo bisa, bukan malah kota besar duluan. Atau kalo mau lebih bagus lagi, PERBAIKI DULU INFRASTRUKTUR JALAN seperti jalan² daerah dll. Jadi tak akan ada naiknya bahan pokok, langkanya barang, dan guru² PNS yang terpilih untuk mengajar didaerah tidak takut dan malas, dengan alasan akses jalan yang susah. Semoga ada evaluasi untuk lebih baiknya program ini. Karena menurut saya, kalo hasil lapangan terus seperti ini, maka program ini tak lama eksis. Seperti halnya bansos yang tak tepat sasaran.",NOT_SPAM,,
60367,​@Briva81 lah lu yang kurang seru🤦🏻‍♂️🤣🤣🤣,NOT_SPAM,,
55564,Juara?,NOT_SPAM,,
5987,😭😭😭😭🤝🤝🥹😭😁🙏🙏💪💪💪📷📷📷📷🇪🇭🇪🇭😀,NOT_SPAM,,
43804,Se7😂😂😂😂😂😂,NOT_SPAM,,
43111,Jane👍,NOT_SPAM,,
32218,"Harapan studi banding yg selalu tak terjadi, ya sudah lah - lagu bondan",NOT_SPAM,,
56737,gaslen,NOT_SPAM,,
56169,"Di spoiler aja tim biru pada berisik, malah di bilang solid, aneh banget netizen cok... Emang kocak😂",NOT_SPAM,,
5794,Cvggoi,NOT_SPAM,,
31639,Bener-bener dengerin sambil sarapan lontong isi oncom 😆😆,NOT_SPAM,,
25426,@afrizal46162kocak,NOT_SPAM,,
36595,Seruuuuuu😂😂,NOT_SPAM,,
43150,12:13 tai kau jar,NOT_SPAM,,
41272,jane❤❤❤,NOT_SPAM,,
43122,Nggak suka trio bali,NOT_SPAM,,
18182,Wapres kita??? 🤮🤮🤮,NOT_SPAM,,
34197,Pensi,NOT_SPAM,,
71068,10:37 mobi2 ?,NOT_SPAM,,
20554,Dimananya?,NOT_SPAM,,
21099,✊🏻,NOT_SPAM,,
48717,Seruuu🎉🎉,NOT_SPAM,,
35228,"Gembar gembor remontada, remukyangada😂",NOT_SPAM,,
57093,owo,NOT_SPAM,,
74092,1:28 rill,NOT_SPAM,,
9577,"BANG MENDING LU GANTIIN GIBRAN DAH

Ini gw komen btw baru nyampe di menit 8:12 , jadi seyakin itu emg pernyataan gw ini 😂",NOT_SPAM,,
75301,"⭐ 𝐋𝐄𝐕𝐈𝐒𝟒𝐃 ⭐ emang juara, hasilnya nyata dan gampang! 💸 Pemula pasti betah di ⭐ 𝐋𝐄𝐕𝐈𝐒𝟒𝐃 ⭐ 👌",SPAM,,
36327,Ini chef rudi sama chef renata suka kali ngomporin azwar sama dani🤣,NOT_SPAM,,
7606,Diemm,NOT_SPAM,,
33850,"@DekillFX  lah justru karna di sensor biar ga ""menyinggung para GGGGAAAYYY"" haha dungu lu",NOT_SPAM,,
48142,😭😭😭👊🏼🤣,NOT_SPAM,,
75500,bangladese,NOT_SPAM,,
20725,Turunkan inflasi dollar naikkan inflasi rupiah,NOT_SPAM,,
44296,apa cmn gua yg kurg suka cara ngunyah ny chef Rudy? 😅🙏,NOT_SPAM,,
49248,"Tim merah ditanya sm chef Rudy knp bumbunya maranggi semua ko gaada yg jawab? 
Gaada yg pnya attitude apa semuanya?",NOT_SPAM,,
72672,Bang bikin video tentang korizentot itu yang ngejek agama islam,NOT_SPAM,,
6613,Bisa😊,NOT_SPAM,,
25576,Almost,NOT_SPAM,,
74392,wkwkwkwkwkwkwkwkwkwk,NOT_SPAM,,
5733,SD🎉🎉🎉🎉🎉,NOT_SPAM,,
58735,NGATUR,NOT_SPAM,,
29241,Exactly,NOT_SPAM,,
34824,@juprassetyo3184 oh iya kah,NOT_SPAM,,
49657,Mending bayangin ada notif 100jt masuk ke rekening,NOT_SPAM,,
6883,🎉🎉🎉🎉🎉🎉🎉😊😊😊😊😊,NOT_SPAM,,
4932,😭😴😴,NOT_SPAM,,
18910,eww sejak kaapan tatoan nieh bang ferry? auwoo keren,NOT_SPAM,,
37,mantap,NOT_SPAM,,
57936,Petir 500,NOT_SPAM,,
42744,jane jadi tumbal red team dan tumbal trio bali,NOT_SPAM,,
74424,Yah miskin website sepi😂,NOT_SPAM,,
7499,100 tercepat,NOT_SPAM,,
11384,"Bonus Demografi membuat persaingan usia produktif semakin ketat...
Kesempatan kerja semakin kecil...",NOT_SPAM,,
50433,Lihat badan bro Danny macho bangettt,NOT_SPAM,,
19357,@AlvinHidayat-k6o  😏,NOT_SPAM,,
7056,Keduwa,NOT_SPAM,,
44002,Kok sama😂,NOT_SPAM,,
6023,😂😂😂😂😂,NOT_SPAM,,
62614,"Dp 35 jt dan angsuran perbulan 3,5 jt kira2 perlu berapa tahun baru lunas ya?",NOT_SPAM,,
5340,_-_*_★_*_-_,NOT_SPAM,,
21437,utopis,NOT_SPAM,,
41668,"HARUSNYA YG PRESSURE TEST TU FAJAR, HOVIT, DANI VINI.",NOT_SPAM,,
35356,Yg gambar awal ada cutrone dari como sama giussepe Rosi dari mu ya,NOT_SPAM,,
11516,#gibranout,NOT_SPAM,,
6310,"Furo,an. Almim😮😮😮😮😮😮😮😮😮😮😮😮😮😮❤❤❤😊😊😊😊",NOT_SPAM,,
37114,Seruuuu😂😂😂,NOT_SPAM,,
36974,disini kocak banget azwar dan Danny 😂😂😂,NOT_SPAM,,
11437,"Buming 🤝
Booming 😱😱😱",NOT_SPAM,,
60629,Wewoodetoo,NOT_SPAM,,
4449,L👇👆👆arsakha,NOT_SPAM,,
3501,"😮😮😮😮😮😮
😭😭😭",NOT_SPAM,,
52532,ngeri,NOT_SPAM,,
14711,Bwang fer lu keren buanget👑,NOT_SPAM,,
42810,Ke 1000 komentar 😊...,NOT_SPAM,,
15379,12:00 🔥🔥🔥🔥,NOT_SPAM,,
8653,"😂😂😂
😮







😅",NOT_SPAM,,
66638,Pertama😊❤😊❤😊❤,NOT_SPAM,,
19232,Setau gw diindo juga punya alat buat sekedar ngelacak. Jadi yg pinter alatnya sih menurut gw,NOT_SPAM,,
54275,Fajar sangat menyebalkan mrnurutku,NOT_SPAM,,
66701,sematkan. PENTING.,NOT_SPAM,,
5962,🐷🐷🐷🐷🐷🐷🐷🐷🐷.  Babi,NOT_SPAM,,
26815,Hellyeah,NOT_SPAM,,
37317,"Hesti cantik bgt,klo lagi serius auranya mahal bgt",NOT_SPAM,,
21843,Semangat 💪,NOT_SPAM,,
30258,cerdas 👍,NOT_SPAM,,
3595,❤❤❤🧡🧡🧡🖤🖤🖤💛💛💛,NOT_SPAM,,
43883,Kelihatan jelas banget mata chef rudi merah nahan tangis😢,NOT_SPAM,,
36122,HAHAHAHAHAHHA,NOT_SPAM,,
31790,Bukan masalah mbg nya tapi masalah taboknya ama influencer itu apakah pantas?,NOT_SPAM,,
3576,Dvx,NOT_SPAM,,
19560,nyimak,NOT_SPAM,,
9264,Pertamaaaaa🎉🎉🎉,NOT_SPAM,,
575,Hama,NOT_SPAM,,
15986,Gokilll❤,NOT_SPAM,,
12693,Emas 2 jt,NOT_SPAM,,
10508,14:19 booming ,NOT_SPAM,,
48244,@tyaanita1755 iya,NOT_SPAM,,
2729,Tupperware bagusnya untuk wadah cemilan gak disemutin karena tight. Kedua untuk.wadah makan cantik ke tiga untuk botol minum bagus. Kalau untuk kulkas aku lebih pilih lion star. Taruh makanan di kulkas lion star bagus engga lengket kalau ada minyak. Tupperware lengket karena seperti kulit jeruk.,NOT_SPAM,,
45240,"Hanya malrani yang bisa bersuara bebas
Dan chef juna tdak lebih leluasa krna chef rudi jg bs ikut mrsakan apa yg malrani rsakan.chef rudi mmg luar bysa dan respect sama malrani",NOT_SPAM,,
61174,nasib miata nya gmn om? duduk manis terus dianya,NOT_SPAM,,
3681,7,NOT_SPAM,,
46770,"Waah jane kasian sedih...tapi lucu imut liat gerakan tangannya dibelakang badan...seperti anak kecil...😁🥰 🧡
Pingin tawa aja denger malrani ngomong...kepala melethek..koyo kacang wae...🤣🤣",NOT_SPAM,,
2487,05:10 allhamdilillah maakasih infonya emang 🅼🅴🆃🆁🅾🆆🅸🅽88 keren,SPAM,,
784,@davidaditya3635  weird,NOT_SPAM,,
19505,"Kocak sekali kehidupan. Baru aja gua bikin akun Twitter. 39 taun gua idup ga pernah maen Twitter. Mendadak pengen tau,gua download aplikasinya. Gua bikin akun gua liat-liat sebentar. Buka YouTube ada video ini. Abis ngetik komen ini gua mau delete akun gua dah. Udah bener ga punya Twitter ternyata.😅",NOT_SPAM,,
5560,terakhir,NOT_SPAM,,
5988,😢😮😢😢😮😮😮😢😢😢😥😥😥😩😩😢😢😢😢😢😢😢😢😫😫😫😩😩🫲🤏✌️🫷🙏🙊😨😰😱😡😖😖😱😱😱😥😥😰😰😰😨😨😨😨😨😨😰😨😨😨😨😱,NOT_SPAM,,
25840,@GiscaFerio  ya setidaknya untuk saat ini,NOT_SPAM,,
28364,"Jaksa kompromi .
Contoh jaksa pinangki . Ktka mau digledah malah kebakar. Yg dibuat sasaran tukang bangunan . 
Cb liat tumtutan kejaksaan trhdp kasus kerugian 300T ? Gk logis, dan divonis oleh hakim jg gk logis.",NOT_SPAM,,
50530,Vini napa dah😂,NOT_SPAM,,
67685,"Banting harga ? Artinya harga jual yang kemarin ,harga tipu ya 😂 , semua akibat munculnya byd  👍",NOT_SPAM,,
25330,"​@irfanfatzh4338ngegas ?
Ente bisa baca tulis kagak bg

Huruf kapital kagak ada
Tanda seru kagak ada
Diksi tidak propokatif 

Ente x baperan",NOT_SPAM,,
6325,Bisa bang 😊😊😊😊😊😊😊😊,NOT_SPAM,,
66793,Caper.,NOT_SPAM,,
37062,azwar 😂,NOT_SPAM,,
5385,❤❤❤,NOT_SPAM,,
14699,"""Giliran kita"" lo udah tua 😂",NOT_SPAM,,
68873,🎉🎉🎉😂😂😂,NOT_SPAM,,
37006,"16:34 kocakk bgtt cheff!
16:42 KON IKU HAMDANI HARTOYOO ( DIKANDANI GAK PERCOYO) aka dibilangin gak percayaa hahahahaha ngakakk thankss cheff kosakata baruu😂
21:17 LANGSUNGG AJJIAAKKHH HOBAAHH💃💃💃
21:36 Mood bgtt chef Renataa hahaha Demi apapun ini episode terr seruuuuu!!!😂🤙",NOT_SPAM,,
12022,sungguh karismatik bung,NOT_SPAM,,
9016,Bang fros nama roblox abang apa,NOT_SPAM,,
9692,Tukar😂,NOT_SPAM,,
48763,Kenapa gak pernah buat offsite challange di kantor polisi??,NOT_SPAM,,
42265,2 dessert di bantai disini,NOT_SPAM,,
7610,202❤❤❤❤,NOT_SPAM,,
8167,Ke 4,NOT_SPAM,,
75466,bang makan nya bisa ga ngecap gitu ga bang?,NOT_SPAM,,
10969,"Otomatis like inimah, beda sama si fufufafa😂 editan",NOT_SPAM,,
6066,🇧 🇦 🇳 🇬  🇨 🇴 🇧 🇦  🇲 🇦 🇮 🇳  🇫 🇫,NOT_SPAM,,
54609,"Pemadam kebakaran dong, kelass",NOT_SPAM,,
8572,1eu❤,NOT_SPAM,,
13275,Demn ne gw yg begini.. lu keren brooo,NOT_SPAM,,
33342,@nicsanz9105 martial,NOT_SPAM,,
5815,Bangkamungapain,NOT_SPAM,,
46225,"Kepotong lagi kepotong lagj, editor tolong ya👊👊",NOT_SPAM,,
48480,Dibalik persaingan ini. Seru ya jadi mereka kontestan. Dan aku acungi jempol buat semua kontestan. Pasti kalian bangga dengan kegiatan kompetisi Nasional ini. Pengalama yg sangat berharga. Sukses untuk kalian semua peserta.,NOT_SPAM,,
504,GG 🎉❤,NOT_SPAM,,
12423,like banyakan yang ini daripada yang sebelah,NOT_SPAM,,
15659,"Sorry bang, tapi teks nya malah ganggu. RnD ditulisnya randi, policy ditulis polusi😂🤣. Sorry ya, cuma ngasih masukan aja. Tapi over all, keren videonya",NOT_SPAM,,
10174,"Landasi take actionnya dengan kecerdasan akal fikiran rasional yg terkoneksi dgn hati nurani (kecerdasan spiritual), siapapun penggeraknya jika kecerdasan spiritual nya tinggi (hati nurani nya berfungsi) akan menjdi ragi perekat, hingga meluas namun tetap menyatu.. 

#Salam_nusantara_bangkit
#Romo_kiai_Tanjung",NOT_SPAM,,
74316,Walawe😂,NOT_SPAM,,
2921,"Jantung berdebar tak karuan menunggu JP di 𝘋 𝙊 𝐑 𝘼 𝟩 𝟳,dan akhirnya jackpot pun berhasil diraih! 🐆",SPAM,,
35773,11:28😂😂😂,NOT_SPAM,,
18278,"Kalau haters, barisan sakit hati giliran topiknya ttg literasi, baca buku, dll auto hujat gibran. Tp gapernah bahas pak prabowo yg di rumahnya berisi tumpukan buku. Wkwkwk",NOT_SPAM,,
59071,veleg Vario old😂,NOT_SPAM,,
42113,KETIKA FAJAR ANGKAT TANGAN CHEF RUDI KELIATAN UDAH MUAK NGT😭😭😭,NOT_SPAM,,
29615,"Seneng nian denger bang ferry make bahaso jambi, samolah cak palembang",NOT_SPAM,,
49591,bener jir😂,NOT_SPAM,,
64490,Prelude om mobi apa kabar Om?,NOT_SPAM,,
60577,"Om itu peredam mesinnya bmw lupa pasang, nanti pake peredam avanza s aja",NOT_SPAM,,
70482,bantenese😂 10:25,NOT_SPAM,,
63675,Awkwkkw,NOT_SPAM,,
14650,#pemudaemas2028,NOT_SPAM,,
16499,#keigax,NOT_SPAM,,
61289,"Congratulations for your new toy Mas Fitra, kl mau tampil beda knalpot di tengah diffuser carbon M, pasang Titanium exhaust M Performance Parts, tp kl mau seolah standar ada Acrapovic Titanium exhaust yg punya valve switch, utk santai lbh tenang ga ada dengungan di lalin normal atau cruising santai tp lsg ganas saat di adrenaline mode 🎉",NOT_SPAM,,
11598,"""Aku bisa meniru mu""
""Tapi bakat yang ku miliki tidak   bisa engkau ambilkan""🔥🔥",NOT_SPAM,,
3913,frost 😢,NOT_SPAM,,
71517,"Enak shelby mobilnya,di sentil dikit loncat2 😂",NOT_SPAM,,
5077,ati. ati.  bang.  fros.  diamond,NOT_SPAM,,
71217,Pamulang nih,NOT_SPAM,,
24094,"gue tersadar krn gue tinggal di bali pas pertama kali kerja..
pertama dan terakhir kali  ikut pemilu pas sma tahun 1999, masih sok sok an idealis , pilih PK (sekarang PKS), karena mendapati apa yang diucapkan petinggi2 PKS bali sangat beda sama prinsip yang mereka dengungkan, semua itu demi meraih suara di daerah ""minoritas"".
sampai akhirnya sering debat sm kader PK dan dibully, tidak ada yang percaya kalau kubilang, lihat saja nanti, PKS akan pecah juga kayak yang lain krn kekuasaan, di bully dan kadernya sok2 bilang solid..
akhirnya kejadian benar, pecah sempalannya menjadi gelora 😂😂😂",NOT_SPAM,,
8060,😂 lucu,NOT_SPAM,,
24216,Kenapa?,NOT_SPAM,,
22793,eren?,NOT_SPAM,,
50880,Dududududu😂😂😂,NOT_SPAM,,
10830,Caiiirrrrr 🤑🤑🤑,NOT_SPAM,,
7198,1:05 1:09 1:11 1:12 1:12 1:13 1:13 1:14 1:15 1:15 1:15 1:15 1:16 1:16 1:16,NOT_SPAM,,
14501,Logo itu masih ada ya..?,NOT_SPAM,,
