comment_id,comment_text,manual_label,manual_confidence,notes
71642,Editan transisi nya terlalu berlebihan sih 😅,NOT_SPAM,HIGH,
32006,Om ded om ded 🤣 anak kecil aja dibungkam ampe segitunya 😅 lagian enak atau ga enak kan selera masing-masing ga ada hubungannya dengan kaya miskin 🥲,NOT_SPAM,HIGH,
62573,@porenJES.woww,NOT_SPAM,HIGH,
3785,Arjan,NOT_SPAM,HIGH,
31719,gvj,NOT_SPAM,HIGH,
70792,32:13:00,NOT_SPAM,HIGH,
33056,"@FelacosteGamingHouse klo masalahnya stunting, lebih baik galakan lagi program2 posyandu, sinergikan dengan ukm2 di sekitar lingkungan, petani2 di sekitar lingkungan, perbanyak kader2 posyandu dsb. Klo emang fokusnya mencegah stunting yaa.",NOT_SPAM,HIGH,
26461,BERAKlahkwkwkwk,NOT_SPAM,HIGH,
62387,gak kebayang pajaknya berapa ratus juta nih,NOT_SPAM,HIGH,
37487,KANGEN SAMA KOMENTAR PEDAS CHEF ARNOLD,NOT_SPAM,HIGH,
4519,"Bang update terbaru di THN 2025 Minecraft live, sekarang ada shader brant visual sama ada bayangan mod juga ada bayangan, dan luatnya juga realistis, dan ada juga mod di
Nether yaitu ghast yang kering atau dried ghast dan bisa diambil ke over world dan di sini kalau kita letakkan dried ghastnya lalu letakkan air diatasnya disini lama kelamaan dried ghast akan menjadi ghast Ling disebut baby ghast dan ghast nya bisa senyum, ghastling jadi dia adalah passvive mod dan dia akan mengikuti nearby mob atau mob terdekat dan juga player terdekat,dan jika kita memberikan snowball ke ghast Ling aka menjadi Happy ghast dan happy ghast memiliki satu fitur yang luar biasa yaitu ghast yang bisa ditunggangkan, jadi pertama kali Minecraft memberikan kita 
Ariel mounted mob, ghast ini bisa dinaikin bukan satu bukan dua namun 4 player, dan hebatnya kita bisa berdiri diatas ghast.nama dari update kali ini adalah spirng to life game drop yang akan diliris pada 25 Maret apa babi kunang kunang atau sapi variasi variasi ayam jadi itu
Akan datang pada 25 Maret.",NOT_SPAM,HIGH,
25762,@Anti_Pig_Mossad367buzzer,NOT_SPAM,HIGH,
18155,"Bang, wakil presiden pake cara sampah kayak artis kehilangan tenar bikin sensasi-dihina, views naik jadi diundang kemana2 diajak podcast sana sini ​@sukri6979 wakil presiden bro, pake cara begitu masa",NOT_SPAM,HIGH,
17744,"​@yulianraditya1146Ambil sisi baiknya dari suatu wadah, dan buang sisi buruknya. Itu qutes orang2 jaman dulu dan related sampai sekarang😊",NOT_SPAM,HIGH,
65453,"Jangan lupa nonton F1 akhir pekan ini guys, kita lihat siapa yang akan jadi juara dunia",NOT_SPAM,HIGH,
2899,Ｐｕｌａｕ７７７ makin menarik tiap harinya,SPAM,HIGH,
24592,TATAKAE !!,NOT_SPAM,HIGH,
29716,orang telanai banggo bang,NOT_SPAM,HIGH,
25822,masih ada pojok kiri atas.,NOT_SPAM,HIGH,
30051,Dan Selamat buat Bokap ❤sehat terus Bapak,NOT_SPAM,HIGH,
39593,Kalo ngeliat hesti tuh mirip sama ayu hastari 😂,NOT_SPAM,HIGH,
4498,2+7,NOT_SPAM,HIGH,
42324,"Fajar bentar lagi pulang, pulang ke rahmatullah😊",NOT_SPAM,HIGH,
65930,​@adinataatmadja5248Betul sekali kecuali untuk harian ya Uda silahkan,NOT_SPAM,HIGH,
3452,Azip,NOT_SPAM,HIGH,
68492,"Udah bikin kantor dengan ruang podcast yang proper, om satu ini memilih untuk duduk di bak belakang jeep gladiator 😂",NOT_SPAM,HIGH,
32668,pertamax,NOT_SPAM,HIGH,
49641,"Yg pasti Sudah dikondisikan yg ikut acara ini kan para petinggi sma istrinya, yg anggota biasa n yg jadwal jaga pasti udah ada gk mgkn 1 kantor ikut semua",NOT_SPAM,HIGH,
30037,"pernah dulu sempet bawa mobil range rover yg pick up gak ada muatannya di bak belakang, emang enak bantingan halus banget suspensi nyaman. jika dibandingkan hillux dengan bak belakang yg kosong jg gak nyaman banget suspensi keras mirip shockbreaker udah mati. beda kelas lah...",NOT_SPAM,HIGH,
43125,Janee love you janee,NOT_SPAM,HIGH,
51114,"Terserah dia klo cuma bawa diri sendiri, tapi dia bawa tim yg harus di perjuangkan buat menang juga",NOT_SPAM,HIGH,
60848,satu Pria bahagia semuanya ikut merasakan 🎉🎉🎉,NOT_SPAM,HIGH,
31123,"Hhhmmm, sebagai sebuah negeri yang punya konsep mensejahterakan oligarki, Indonesia kebanjiran buzzer sih benar 😄",NOT_SPAM,HIGH,
65694,Sekilas mirip lc prado dari depan,NOT_SPAM,HIGH,
26803,"Militer dan penegak hukum di negara konoha mempunyai tugas dan kewenangan :

1. Seragam untuk gagah gagahan

2. Mafia pungutan liar dan pemerasan 

3. Mencabut pagar bambu di laut

4. Jadi Mafia Tambang ilegal 

5. Mafia penggelapan mobil 

6. Backing kejahatan dan kriminal

7. Tukang palak dan memeras pengusaha dan Rakyat 

8. Memeras Aparat sipil

9. Bandar Narkoba

10. Memfasilitasi buzzer untuk menyerang secara psikis di media sosial.",NOT_SPAM,HIGH,
18249,kayaknya yg edisi bajakannya dapet dari Ganool deh gan,NOT_SPAM,HIGH,
4808,🇿🇦🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🇼🇫🇿🇦🇼🇫🇻🇮🇼🇫🇻🇮🇼🇸🇻🇮🇼🇸🇻🇮🇼🇸🇼🇸🇻🇮🇼🇸🇻🇮🇼🇸🇻🇮🇼🇸🇾🇹🇼🇸🇻🇮🇼🇸,NOT_SPAM,HIGH,
42466,Dani aja yang pulang aku muak dengan dani karna dikasih tau malah ngeyel,NOT_SPAM,HIGH,
61055,wahhhh😍😍,NOT_SPAM,HIGH,
29641,enakan mana sama land cruiser j200/j300?,NOT_SPAM,HIGH,
4682,S7😮7😅de33weee😂😂😂😂😂😂,NOT_SPAM,HIGH,
58017,"Kurang berani ambil resiko, klo bapaknya misal ada celah langsung di susupin.",NOT_SPAM,HIGH,
22031,"salfok banget sama jam digital yg di belakang, tanggalnya 11 Maret. sehat-sehat semuanya 😢",NOT_SPAM,HIGH,
64465,Priluke 😂😂😂,NOT_SPAM,HIGH,
18197,"Kali ini editornya maen tapi pemerintahnya blm bisa ngimbangin, kalo Kominfo kemaren 22nya sama dungu editor copas yt, si tua2 sok teknologi",NOT_SPAM,HIGH,
177,Wkwkwk,NOT_SPAM,HIGH,
26608,next bahas soal advokat bro,NOT_SPAM,HIGH,
23222,"Padahal ni yah, DANANTARA itu ide yang bagus banget, malah buat RUU TNI lah, komunikasi sama publik sampah banget juga, seakan akan kabinet sekarang itu gak pede sama ide mereka sendiri, ujung-ujungnya malah parno sama rakyat yang mengkritik dengan tujuan ngebantu mereka juga sebenernya",NOT_SPAM,HIGH,
33935,"Wkwk kok bisa ngebandingin kegitu😂 liat lah kualitas mainnya 2 tim itu, iya bener lanjut di eropa league tp liat lawan sama cara mainnya. Kebobolan berapa? Belom lg di liga gimana performnya, tolonglaahh😂😂",NOT_SPAM,HIGH,
56760,Tanpa Granger bisa apa lan ?,NOT_SPAM,HIGH,
6591,Itu pake vr ya bg,NOT_SPAM,HIGH,
52431,horaaaa,NOT_SPAM,HIGH,
6725,Akobangbisa,NOT_SPAM,HIGH,
72303,Hallo,NOT_SPAM,HIGH,
10415,Ini baru bener,NOT_SPAM,HIGH,
21696,"Merasa bangga karena punya nama yang sama dengan abang2an ini.

Semangat terus, Bang. ❤",NOT_SPAM,HIGH,
71073,Sayang sekali mobi 2 tidak mau muncul di kamera😩,NOT_SPAM,HIGH,
41964,12.04 bacot,NOT_SPAM,HIGH,
1657,suryo saha 😂,NOT_SPAM,HIGH,
14262,Bonus SDM rendah juga.,NOT_SPAM,HIGH,
9830,"Pembwaane enak yh bang Fery,lo bikin konten",NOT_SPAM,HIGH,
3662,dontol,NOT_SPAM,HIGH,
71793,Perlahan om mobi semakin PD di depan kamera.😁,NOT_SPAM,HIGH,
26639,Mantap.,NOT_SPAM,HIGH,
74780,udah pulang ngapain di post? 😂😂,NOT_SPAM,HIGH,
43700,@taryokotaryoko5567 bacot.,NOT_SPAM,HIGH,
54448,Chef 😂,NOT_SPAM,HIGH,
11742,❤🎉,NOT_SPAM,HIGH,
9407,#https://youtube.com/shorts/OiTn0CUCGT0?si=DxlMupoaLPvX5fol,NOT_SPAM,HIGH,
39283,Di menit ke berapa kakk?,NOT_SPAM,HIGH,
26024,"orang tau nya institusi polri doank yg bobrok, mereka lupa kejaksaan sama hal nya",NOT_SPAM,HIGH,
12471,Gibran pura pura ngomong biar gak keliatan kosong😂,NOT_SPAM,HIGH,
5986,🐖,NOT_SPAM,HIGH,
3867,😮😮😮⚠️⚠️😰👻👻🐷🏧,NOT_SPAM,HIGH,
50892,"@helfianiputri5810 iya, maksudnya bisa nurunin ego nya ngerti kemampuannya sampe mana, jdi walaupun jdi capt tapi gk maksa ngatur tugas sana sini, kalo ego nya tinggi mungkin bisa amburadul, udh dialih tugas ke Dessy aja masih gk fokus 😂",NOT_SPAM,HIGH,
54270,Wooooww 3of juri semua kereeeennn sekli👍👍😊😊,NOT_SPAM,HIGH,
52945,ni cowo cowo pada kenapa😂😂😂 tp brisiknya lucuk siih,NOT_SPAM,HIGH,
5636,Akubisalangbosdi,NOT_SPAM,HIGH,
8642,Wkwk😼,NOT_SPAM,HIGH,
4453,Vnci😊,NOT_SPAM,HIGH,
69104,Misalnya...😂,NOT_SPAM,HIGH,
13871,Sheeeeesh 🥶🥶🥶,NOT_SPAM,HIGH,
27847,Lanjut,NOT_SPAM,HIGH,
1465,#MLBBXNARUTO🥶🥶🥶🥶🥶🥶,NOT_SPAM,HIGH,
3568,Cr7,NOT_SPAM,HIGH,
69131,Pernah ingat gak dulu om mobi pernah ke rusia bikin konten alat berat.. pasti ada hubungannya..,NOT_SPAM,HIGH,
5059,"Gak mau ketinggalan, main di 𝑴𝑨𝑪𝑨𝑼𝟑𝟐𝟖 langsung dapet jakpot gede!",SPAM,HIGH,
9493,Genius💀💀💀💀,NOT_SPAM,HIGH,
47521,BENERR,NOT_SPAM,HIGH,
7360,Bak  aku  sud  sukerap,NOT_SPAM,HIGH,
42342,Jane kan mmg pernah pulang...balik lagi di black team...ya mmg kurang maksimal..terlepas dari apapun jalannya,NOT_SPAM,HIGH,
32601,This is it,NOT_SPAM,HIGH,
33505,Titik 3 bg,NOT_SPAM,HIGH,
31925,@dragonlordplacidusax7806  Godvlan.,NOT_SPAM,HIGH,
40136,Q suka akila dy kt2x bgus,NOT_SPAM,HIGH,
61298,MASYAALLAH  ikut sneng liat ny,NOT_SPAM,HIGH,
3016,Contoh : aero 88,SPAM,HIGH,
12480,"PRnya bagaimana negara bisa mengoptimalkan bonus demografi. Pesimis kalau sistem pendidikan masih kaya gini, belum hal² yg lain.",NOT_SPAM,HIGH,
40910,"Bisa bisanya uban ngomong masih ada yang lebih baik dari jane pas di tim merah yaitu manik , plis lah apasih dikit² bali",NOT_SPAM,HIGH,
7150,"Vhl


😊😅😮",NOT_SPAM,HIGH,
8917,😊😢gyfh,NOT_SPAM,HIGH,
975,Ga sabar melihat perbandingan yg sangat luar biasa,NOT_SPAM,HIGH,
34594,"​@JamsariJamsari-u3mmuenchen beruntung Dumfries sama Zielinsky cidera. Kalau main, agregat 6-1 tuh buat inter",NOT_SPAM,HIGH,
4077,Aku❤❤😊😊,NOT_SPAM,HIGH,
13226,"dasar pemerintahan babi
tamaknya luar binasa",NOT_SPAM,HIGH,
15395,Ini video DOKSLI dari video fufufafa kah?,NOT_SPAM,HIGH,
28499,power tend to corrupt and absolute power corrupts absolutely,NOT_SPAM,HIGH,
3780,Assalamualaikum bang frost jangan tentang ano mali lagi bang tentang perang aja bang pasti ramai,NOT_SPAM,HIGH,
71638,21:42 duh gass om tuker tambah sama si ijo jeep itu 😂 . Lebih asik seperti nya buat offroad extream,NOT_SPAM,HIGH,
45036,harus itu.,NOT_SPAM,HIGH,
47560,@myudhistira29  wkwkwk,NOT_SPAM,HIGH,
32788,@Nihilist1998 dia gak paham makna tulisan close the door di pojok video boy wkwkwwk,NOT_SPAM,HIGH,
29669,bang ajakin bang radit podcast...seru bamget obrolan kalian berdua,NOT_SPAM,HIGH,
33826,asoyyy,NOT_SPAM,HIGH,
29183,Aduh bang jangan dibuka dipublic,NOT_SPAM,HIGH,
44111,"​@LaskarGaruda-s4iUntuk apa cari goodlooking, ini bukan acara pesona pria kan 😂",NOT_SPAM,HIGH,
51187,"@alvinbenatia1285 iya lagi, bumbu kacang nya bu wiji juga ada yang masukin, masak iya azwar doang yang karena salah masukin, sampe di dua tempat sementara azwar jauh posisinya di belakang dan handle nya bumbu yang berbeda. wkwkw",NOT_SPAM,HIGH,
34611,Sepuh 🫡,NOT_SPAM,HIGH,
33819,Dewangga,NOT_SPAM,HIGH,
12842,@prabowo @gibran,NOT_SPAM,HIGH,
36270,22:22 😭😭😭🤣🤣🤣,NOT_SPAM,HIGH,
46479,"@Bumblexee  iy, pdhl berharap fajar PT biar ndak sombong banget🤣🙌. Klo season2 kmrin mah si capt yg pulang malahan krn pasti masuk PT",NOT_SPAM,HIGH,
36101,Season kebanyakan drama,NOT_SPAM,HIGH,
67959,Jaecoo?,NOT_SPAM,HIGH,
3083,"Dengan А 𝘌 R 𝐎 𝟪 𝟴 saya sukses, dari karyawan biasa jadi pengusaha mandiri. 🚌",SPAM,HIGH,
13898,Kalo ini aku Like 👍 😊,NOT_SPAM,HIGH,
61326,Mantap om. Sukses sehat selalu❤,NOT_SPAM,HIGH,
4882,😭😭😭🥺😭,NOT_SPAM,HIGH,
68520,"Lebih setuju kaya gini si om konsep modcast itu harusnya kaya gini om
Pembawa acaranya juga om mobi",NOT_SPAM,HIGH,
61034,Terbaik,NOT_SPAM,HIGH,
74772,Nt,NOT_SPAM,HIGH,
7465,Absen yok sebelum rame🗿👁️👄👁️💅,NOT_SPAM,HIGH,
20713,Lu harus tetep idup itu aja si bang,NOT_SPAM,HIGH,
46565,Wkwwkwk,NOT_SPAM,HIGH,
1462,"saya sudah capek moonton, saya sering umpan balik seperti ini,saya sudah mengajukan masalah yang sering saya alami saat ini, sudah berkali kali saya umpan balik dan melaporkan player yang bermain secara tidak benar, mengapa moonton tidak bertindak?, hmm saya tau, memang saya ini adalah player solo, ya tapi se enggak nya kasih lah tim yang selevel atau sebanding dengan saya, mulai dari level akun, Winrate pertandingan, mmr hero dan rank yang pernah mereka capai, tolonglah di sesuaikan, kasih saya tim yang statusnya sebanding dengan saya, tolong di mengerti penjelasan dan umpan balik saya sebagai player solo, saya ingin memainkan game agar tidak bosan, mengapa dibikin kesal penyebab mendapatkan teman 1 tim yang tidak sebanding dengan saya, mohon di baca @MOONTON. dari saya @rafadyrroth",NOT_SPAM,HIGH,
15925,Bang 🔥🔥🔥🔥,NOT_SPAM,HIGH,
65578,Oh ini yg gagal nanjak🤣,NOT_SPAM,HIGH,
17828,sepakatt,NOT_SPAM,HIGH,
13692,wapres konoha mana ngerti yang dibahas abang ini,NOT_SPAM,HIGH,
55824,Suneo,NOT_SPAM,HIGH,
12404,Natural,NOT_SPAM,HIGH,
5944,😱👹👍👣👶🥲,NOT_SPAM,HIGH,
18755,"Selama masih hidup di South East Asia, jangan mimpi di siang bolong deh. 😅",NOT_SPAM,HIGH,
74513,Roasting untuk Pemain Judol😂😂😂,NOT_SPAM,HIGH,
49018,💙💙💙,NOT_SPAM,HIGH,
31561,Maju jadi presiden bang,NOT_SPAM,HIGH,
37111,🤣🤣🤣🤣🤣🤣,NOT_SPAM,HIGH,
31886,"Bener, kenapa sekolah kota besar dulu yang didahulukan program msg ini. Secara, dikota besar banyak sekolah² yg sudah memiliki kantin dll. Harusnya program ini dilakukan pertama, untuk sekolah daerah, area 3 T mungkin kalo bisa, bukan malah kota besar duluan. Atau kalo mau lebih bagus lagi, PERBAIKI DULU INFRASTRUKTUR JALAN seperti jalan² daerah dll. Jadi tak akan ada naiknya bahan pokok, langkanya barang, dan guru² PNS yang terpilih untuk mengajar didaerah tidak takut dan malas, dengan alasan akses jalan yang susah. Semoga ada evaluasi untuk lebih baiknya program ini. Karena menurut saya, kalo hasil lapangan terus seperti ini, maka program ini tak lama eksis. Seperti halnya bansos yang tak tepat sasaran.",NOT_SPAM,HIGH,
60367,​@Briva81 lah lu yang kurang seru🤦🏻‍♂️🤣🤣🤣,NOT_SPAM,HIGH,
55564,Juara?,NOT_SPAM,HIGH,
5987,😭😭😭😭🤝🤝🥹😭😁🙏🙏💪💪💪📷📷📷📷🇪🇭🇪🇭😀,NOT_SPAM,HIGH,
43804,Se7😂😂😂😂😂😂,NOT_SPAM,HIGH,
43111,Jane👍,NOT_SPAM,HIGH,
32218,"Harapan studi banding yg selalu tak terjadi, ya sudah lah - lagu bondan",NOT_SPAM,HIGH,
56737,gaslen,NOT_SPAM,HIGH,
56169,"Di spoiler aja tim biru pada berisik, malah di bilang solid, aneh banget netizen cok... Emang kocak😂",NOT_SPAM,HIGH,
5794,Cvggoi,NOT_SPAM,HIGH,
31639,Bener-bener dengerin sambil sarapan lontong isi oncom 😆😆,NOT_SPAM,HIGH,
25426,@afrizal46162kocak,NOT_SPAM,HIGH,
36595,Seruuuuuu😂😂,NOT_SPAM,HIGH,
43150,12:13 tai kau jar,NOT_SPAM,HIGH,
41272,jane❤❤❤,NOT_SPAM,HIGH,
43122,Nggak suka trio bali,NOT_SPAM,HIGH,
18182,Wapres kita??? 🤮🤮🤮,NOT_SPAM,HIGH,
34197,Pensi,NOT_SPAM,HIGH,
71068,10:37 mobi2 ?,NOT_SPAM,HIGH,
20554,Dimananya?,NOT_SPAM,HIGH,
21099,✊🏻,NOT_SPAM,HIGH,
48717,Seruuu🎉🎉,NOT_SPAM,HIGH,
35228,"Gembar gembor remontada, remukyangada😂",NOT_SPAM,HIGH,
57093,owo,NOT_SPAM,HIGH,
74092,1:28 rill,NOT_SPAM,HIGH,
9577,"BANG MENDING LU GANTIIN GIBRAN DAH

Ini gw komen btw baru nyampe di menit 8:12 , jadi seyakin itu emg pernyataan gw ini 😂",NOT_SPAM,HIGH,
75301,"⭐ 𝐋𝐄𝐕𝐈𝐒𝟒𝐃 ⭐ emang juara, hasilnya nyata dan gampang! 💸 Pemula pasti betah di ⭐ 𝐋𝐄𝐕𝐈𝐒𝟒𝐃 ⭐ 👌",SPAM,HIGH,
36327,Ini chef rudi sama chef renata suka kali ngomporin azwar sama dani🤣,NOT_SPAM,HIGH,
7606,Diemm,NOT_SPAM,HIGH,
33850,"@DekillFX  lah justru karna di sensor biar ga ""menyinggung para GGGGAAAYYY"" haha dungu lu",NOT_SPAM,HIGH,
48142,😭😭😭👊🏼🤣,NOT_SPAM,HIGH,
75500,bangladese,NOT_SPAM,HIGH,
20725,Turunkan inflasi dollar naikkan inflasi rupiah,NOT_SPAM,HIGH,
44296,apa cmn gua yg kurg suka cara ngunyah ny chef Rudy? 😅🙏,NOT_SPAM,HIGH,
49248,"Tim merah ditanya sm chef Rudy knp bumbunya maranggi semua ko gaada yg jawab? 
Gaada yg pnya attitude apa semuanya?",NOT_SPAM,HIGH,
72672,Bang bikin video tentang korizentot itu yang ngejek agama islam,NOT_SPAM,HIGH,
6613,Bisa😊,NOT_SPAM,HIGH,
25576,Almost,NOT_SPAM,HIGH,
74392,wkwkwkwkwkwkwkwkwkwk,NOT_SPAM,HIGH,
5733,SD🎉🎉🎉🎉🎉,NOT_SPAM,HIGH,
58735,NGATUR,NOT_SPAM,HIGH,
29241,Exactly,NOT_SPAM,HIGH,
34824,@juprassetyo3184 oh iya kah,NOT_SPAM,HIGH,
49657,Mending bayangin ada notif 100jt masuk ke rekening,NOT_SPAM,HIGH,
6883,🎉🎉🎉🎉🎉🎉🎉😊😊😊😊😊,NOT_SPAM,HIGH,
4932,😭😴😴,NOT_SPAM,HIGH,
18910,eww sejak kaapan tatoan nieh bang ferry? auwoo keren,NOT_SPAM,HIGH,
37,mantap,NOT_SPAM,HIGH,
57936,Petir 500,NOT_SPAM,MEDIUM,
42744,jane jadi tumbal red team dan tumbal trio bali,NOT_SPAM,HIGH,
74424,Yah miskin website sepi😂,NOT_SPAM,HIGH,
7499,100 tercepat,NOT_SPAM,HIGH,
11384,"Bonus Demografi membuat persaingan usia produktif semakin ketat...
Kesempatan kerja semakin kecil...",NOT_SPAM,HIGH,
50433,Lihat badan bro Danny macho bangettt,NOT_SPAM,HIGH,
19357,@AlvinHidayat-k6o  😏,NOT_SPAM,HIGH,
7056,Keduwa,NOT_SPAM,HIGH,
44002,Kok sama😂,NOT_SPAM,HIGH,
6023,😂😂😂😂😂,NOT_SPAM,HIGH,
62614,"Dp 35 jt dan angsuran perbulan 3,5 jt kira2 perlu berapa tahun baru lunas ya?",NOT_SPAM,HIGH,
5340,_-_*_★_*_-_,NOT_SPAM,HIGH,
21437,utopis,NOT_SPAM,HIGH,
41668,"HARUSNYA YG PRESSURE TEST TU FAJAR, HOVIT, DANI VINI.",NOT_SPAM,HIGH,
35356,Yg gambar awal ada cutrone dari como sama giussepe Rosi dari mu ya,NOT_SPAM,HIGH,
11516,#gibranout,NOT_SPAM,HIGH,
6310,"Furo,an. Almim😮😮😮😮😮😮😮😮😮😮😮😮😮😮❤❤❤😊😊😊😊",NOT_SPAM,HIGH,
37114,Seruuuu😂😂😂,NOT_SPAM,HIGH,
36974,disini kocak banget azwar dan Danny 😂😂😂,NOT_SPAM,HIGH,
11437,"Buming 🤝
Booming 😱😱😱",NOT_SPAM,HIGH,
60629,Wewoodetoo,NOT_SPAM,HIGH,
4449,L👇👆👆arsakha,NOT_SPAM,HIGH,
3501,"😮😮😮😮😮😮
😭😭😭",NOT_SPAM,HIGH,
52532,ngeri,NOT_SPAM,HIGH,
14711,Bwang fer lu keren buanget👑,NOT_SPAM,HIGH,
42810,Ke 1000 komentar 😊...,NOT_SPAM,HIGH,
15379,12:00 🔥🔥🔥🔥,NOT_SPAM,HIGH,
8653,"😂😂😂
😮







😅",NOT_SPAM,HIGH,
66638,Pertama😊❤😊❤😊❤,NOT_SPAM,HIGH,
19232,Setau gw diindo juga punya alat buat sekedar ngelacak. Jadi yg pinter alatnya sih menurut gw,NOT_SPAM,HIGH,
54275,Fajar sangat menyebalkan mrnurutku,NOT_SPAM,HIGH,
66701,sematkan. PENTING.,NOT_SPAM,HIGH,
5962,🐷🐷🐷🐷🐷🐷🐷🐷🐷.  Babi,NOT_SPAM,HIGH,
26815,Hellyeah,NOT_SPAM,HIGH,
37317,"Hesti cantik bgt,klo lagi serius auranya mahal bgt",NOT_SPAM,HIGH,
21843,Semangat 💪,NOT_SPAM,HIGH,
30258,cerdas 👍,NOT_SPAM,HIGH,
3595,❤❤❤🧡🧡🧡🖤🖤🖤💛💛💛,NOT_SPAM,HIGH,
43883,Kelihatan jelas banget mata chef rudi merah nahan tangis😢,NOT_SPAM,HIGH,
36122,HAHAHAHAHAHHA,NOT_SPAM,HIGH,
31790,Bukan masalah mbg nya tapi masalah taboknya ama influencer itu apakah pantas?,NOT_SPAM,HIGH,
3576,Dvx,NOT_SPAM,HIGH,
19560,nyimak,NOT_SPAM,HIGH,
9264,Pertamaaaaa🎉🎉🎉,NOT_SPAM,HIGH,
575,Hama,NOT_SPAM,HIGH,
15986,Gokilll❤,NOT_SPAM,HIGH,
12693,Emas 2 jt,NOT_SPAM,HIGH,
10508,14:19 booming,NOT_SPAM,HIGH,
48244,@tyaanita1755 iya,NOT_SPAM,HIGH,
2729,Tupperware bagusnya untuk wadah cemilan gak disemutin karena tight. Kedua untuk.wadah makan cantik ke tiga untuk botol minum bagus. Kalau untuk kulkas aku lebih pilih lion star. Taruh makanan di kulkas lion star bagus engga lengket kalau ada minyak. Tupperware lengket karena seperti kulit jeruk.,NOT_SPAM,HIGH,
45240,"Hanya malrani yang bisa bersuara bebas
Dan chef juna tdak lebih leluasa krna chef rudi jg bs ikut mrsakan apa yg malrani rsakan.chef rudi mmg luar bysa dan respect sama malrani",NOT_SPAM,HIGH,
61174,nasib miata nya gmn om? duduk manis terus dianya,NOT_SPAM,HIGH,
3681,7,NOT_SPAM,HIGH,
46770,"Waah jane kasian sedih...tapi lucu imut liat gerakan tangannya dibelakang badan...seperti anak kecil...😁🥰 🧡
Pingin tawa aja denger malrani ngomong...kepala melethek..koyo kacang wae...🤣🤣",NOT_SPAM,HIGH,
2487,05:10 allhamdilillah maakasih infonya emang 🅼🅴🆃🆁🅾🆆🅸🅽88 keren,SPAM,HIGH,
784,@davidaditya3635  weird,NOT_SPAM,HIGH,
19505,"Kocak sekali kehidupan. Baru aja gua bikin akun Twitter. 39 taun gua idup ga pernah maen Twitter. Mendadak pengen tau,gua download aplikasinya. Gua bikin akun gua liat-liat sebentar. Buka YouTube ada video ini. Abis ngetik komen ini gua mau delete akun gua dah. Udah bener ga punya Twitter ternyata.😅",NOT_SPAM,HIGH,
5560,terakhir,NOT_SPAM,HIGH,
5988,😢😮😢😢😮😮😮😢😢😢😥😥😥😩😩😢😢😢😢😢😢😢😢😫😫😫😩😩🫲🤏✌️🫷🙏🙊😨😰😱😡😖😖😱😱😱😥😥😰😰😰😨😨😨😨😨😨😰😨😨😨😨😱,NOT_SPAM,HIGH,
25840,@GiscaFerio  ya setidaknya untuk saat ini,NOT_SPAM,HIGH,
28364,"Jaksa kompromi .
Contoh jaksa pinangki . Ktka mau digledah malah kebakar. Yg dibuat sasaran tukang bangunan . 
Cb liat tumtutan kejaksaan trhdp kasus kerugian 300T ? Gk logis, dan divonis oleh hakim jg gk logis.",NOT_SPAM,HIGH,
50530,Vini napa dah😂,NOT_SPAM,HIGH,
67685,"Banting harga ? Artinya harga jual yang kemarin ,harga tipu ya 😂 , semua akibat munculnya byd  👍",NOT_SPAM,HIGH,
25330,"​@irfanfatzh4338ngegas ?
Ente bisa baca tulis kagak bg

Huruf kapital kagak ada
Tanda seru kagak ada
Diksi tidak propokatif 

Ente x baperan",NOT_SPAM,HIGH,
6325,Bisa bang 😊😊😊😊😊😊😊😊,NOT_SPAM,HIGH,
66793,Caper.,NOT_SPAM,HIGH,
37062,azwar 😂,NOT_SPAM,HIGH,
5385,❤❤❤,NOT_SPAM,HIGH,
14699,"""Giliran kita"" lo udah tua 😂",NOT_SPAM,HIGH,
68873,🎉🎉🎉😂😂😂,NOT_SPAM,HIGH,
37006,"16:34 kocakk bgtt cheff!
16:42 KON IKU HAMDANI HARTOYOO ( DIKANDANI GAK PERCOYO) aka dibilangin gak percayaa hahahahaha ngakakk thankss cheff kosakata baruu😂
21:17 LANGSUNGG AJJIAAKKHH HOBAAHH💃💃💃
21:36 Mood bgtt chef Renataa hahaha Demi apapun ini episode terr seruuuuu!!!😂🤙",NOT_SPAM,HIGH,
12022,sungguh karismatik bung,NOT_SPAM,HIGH,
9016,Bang fros nama roblox abang apa,NOT_SPAM,HIGH,
9692,Tukar😂,NOT_SPAM,HIGH,
48763,Kenapa gak pernah buat offsite challange di kantor polisi??,NOT_SPAM,HIGH,
42265,2 dessert di bantai disini,NOT_SPAM,HIGH,
7610,202❤❤❤❤,NOT_SPAM,HIGH,
8167,Ke 4,NOT_SPAM,HIGH,
75466,bang makan nya bisa ga ngecap gitu ga bang?,NOT_SPAM,HIGH,
10969,"Otomatis like inimah, beda sama si fufufafa😂 editan",NOT_SPAM,HIGH,
6066,🇧 🇦 🇳 🇬  🇨 🇴 🇧 🇦  🇲 🇦 🇮 🇳  🇫 🇫,NOT_SPAM,HIGH,
54609,"Pemadam kebakaran dong, kelass",NOT_SPAM,HIGH,
8572,1eu❤,NOT_SPAM,HIGH,
13275,Demn ne gw yg begini.. lu keren brooo,NOT_SPAM,HIGH,
33342,@nicsanz9105 martial,NOT_SPAM,HIGH,
